0       0       0       0       0       0       0
2.4016667060e-03	4.5487246210e+02	4.3094455426e+02	-9.8374472721e+00	-1.8025166107e+01	5.8198784741e+00	6.5107864525e-01
2.4183449470e-03	4.5843694846e+02	4.3547481743e+02	-1.0539612431e+01	-1.8547259759e+01	5.7831205072e+00	8.1292927919e-01
2.4350231880e-03	4.6128438938e+02	4.3903260653e+02	-1.0974232105e+01	-1.9269776028e+01	5.7466663814e+00	9.7232058107e-01
2.4517014290e-03	4.6315147190e+02	4.4126498205e+02	-1.1045781295e+01	-2.0286516220e+01	5.7105800815e+00	1.1290504667e+00
2.4683796700e-03	4.6416360150e+02	4.4234053341e+02	-1.0800599716e+01	-2.1551335536e+01	5.6749249974e+00	1.2829271546e+00
2.4850579110e-03	4.6477910725e+02	4.4287441476e+02	-1.0406455772e+01	-2.2898324533e+01	5.6397637464e+00	1.4337694263e+00
2.5017361521e-03	4.6559655554e+02	4.4366976971e+02	-1.0082189637e+01	-2.4111285869e+01	5.6051567653e+00	1.5814073458e+00
2.5184143931e-03	4.6710602834e+02	4.4538405676e+02	-1.0006954959e+01	-2.5013356480e+01	5.5711618084e+00	1.7256823355e+00
2.5350926341e-03	4.6948758658e+02	4.4825875231e+02	-1.0246720238e+01	-2.5539576086e+01	5.5378348001e+00	1.8664464422e+00
2.5517708751e-03	4.7253968768e+02	4.5202342648e+02	-1.0728218478e+01	-2.5762599632e+01	5.5052302483e+00	2.0035613787e+00
2.5684491161e-03	4.7576587734e+02	4.5601214771e+02	-1.1270645032e+01	-2.5861386673e+01	5.4734009844e+00	2.1368985113e+00
2.5851273571e-03	4.7858245472e+02	4.5944212912e+02	-1.1661465448e+01	-2.6046329998e+01	5.4423978272e+00	2.2663399175e+00
2.6018055981e-03	4.8056022079e+02	4.6173802207e+02	-1.1744617656e+01	-2.6472146539e+01	5.4122693974e+00	2.3917785210e+00
2.6184838391e-03	4.8160016829e+02	4.6276753213e+02	-1.1484573389e+01	-2.7174616595e+01	5.3830623658e+00	2.5131170111e+00
2.6351620802e-03	4.8197119818e+02	4.6289191608e+02	-1.0980033404e+01	-2.8057068789e+01	5.3548217063e+00	2.6302673448e+00
2.6518403212e-03	4.8219560000e+02	4.6281225724e+02	-1.0422083306e+01	-2.8931705591e+01	5.3275906825e+00	2.7431509914e+00
2.6685185622e-03	4.8283102272e+02	4.6327692830e+02	-1.0014612824e+01	-2.9598181653e+01	5.3014102656e+00	2.8516990686e+00
2.6851968032e-03	4.8423994325e+02	4.6477234845e+02	-9.8902135555e+00	-2.9926645751e+01	5.2763186891e+00	2.9558526735e+00
2.7018750442e-03	4.8644193254e+02	4.6732487514e+02	-1.0056320662e+01	-2.9910918448e+01	5.2523517754e+00	3.0555627018e+00
2.7185532852e-03	4.8910892752e+02	4.7049456053e+02	-1.0393546933e+01	-2.9670121722e+01	5.2295433485e+00	3.1507883365e+00
2.7352315262e-03	4.9170410363e+02	4.7356153045e+02	-1.0706402294e+01	-2.9398579179e+01	5.2079254295e+00	3.2414963866e+00
2.7519097673e-03	4.9370564601e+02	4.7582620548e+02	-1.0804957820e+01	-2.9285166549e+01	5.1875277091e+00	3.3276620198e+00
2.7685880083e-03	4.9482222037e+02	4.7689832778e+02	-1.0583443932e+01	-2.9435701934e+01	5.1683765757e+00	3.4092688530e+00
2.7852662493e-03	4.9511125562e+02	4.7685555185e+02	-1.0063359775e+01	-2.9830377256e+01	5.1504952546e+00	3.4863081687e+00
2.8019444903e-03	4.9495212225e+02	4.7620736044e+02	-9.3836301564e+00	-3.0333475650e+01	5.1339047466e+00	3.5587782341e+00
2.8186227313e-03	4.9488665629e+02	4.7568106076e+02	-8.7423759384e+00	-3.0750876539e+01	5.1186242426e+00	3.6266841285e+00
2.8353009723e-03	4.9539413208e+02	4.7591989732e+02	-8.3148007138e+00	-3.0911142672e+01	5.1046706752e+00	3.6900379279e+00
2.8519792133e-03	4.9669421671e+02	4.7721875082e+02	-8.1813240651e+00	-3.0736478495e+01	5.0920582986e+00	3.7488586716e+00
2.8686574544e-03	4.9865899451e+02	4.7940620320e+02	-8.2955296882e+00	-3.0274367855e+01	5.0807989326e+00	3.8031721729e+00
2.8853356954e-03	5.0086934922e+02	4.8192026515e+02	-8.5047856075e+00	-2.9677197633e+01	5.0709024643e+00	3.8530106529e+00
2.9020139364e-03	5.0279105472e+02	4.8404465748e+02	-8.6145245396e+00	-2.9138772274e+01	5.0623768624e+00	3.8984121259e+00
2.9186921774e-03	5.0399673431e+02	4.8520657201e+02	-8.4692294373e+00	-2.8814339739e+01	5.0552275494e+00	3.9394199417e+00
2.9353704184e-03	5.0434160691e+02	4.8521238531e+02	-8.0165260541e+00	-2.8757304326e+01	5.0494570312e+00	3.9760830979e+00
2.9520486594e-03	5.0402089580e+02	4.8432458388e+02	-7.3280788064e+00	-2.8898594833e+01	5.0450651600e+00	4.0084560537e+00
2.9687269004e-03	5.0348632115e+02	4.8314965325e+02	-6.5690761649e+00	-2.9076801163e+01	5.0420498209e+00	4.0365978124e+00
2.9854051414e-03	5.0325748894e+02	4.8238500923e+02	-5.9293912960e+00	-2.9106151211e+01	5.0404075174e+00	4.0605714654e+00
3.0020833825e-03	5.0370704539e+02	4.8253079342e+02	-5.5452021295e+00	-2.8853906271e+01	5.0401328165e+00	4.0804446170e+00
3.0187616235e-03	5.0490855143e+02	4.8368586406e+02	-5.4435232243e+00	-2.8295134424e+01	5.0412174185e+00	4.0962895984e+00
3.0354398645e-03	5.0660929076e+02	4.8551140916e+02	-5.5323313432e+00	-2.7522451504e+01	5.0436503795e+00	4.1081830690e+00
3.0521181055e-03	5.0833805246e+02	4.8737560553e+02	-5.6399289121e+00	-2.6707133723e+01	5.0474192216e+00	4.1162051055e+00
3.0687963465e-03	5.0960210667e+02	4.8861788961e+02	-5.5868267887e+00	-2.6028128010e+01	5.0525103280e+00	4.1204386491e+00
